version,section,function,length,matching
us.v10,.core2,func_802F2FCC,760,yes
us.v10,.core2,quizQuestionAskedBitfield_get,40,yes
us.v10,.core2,func_8031F9E8,12,yes
us.v10,.core2,func_8031F9E0,8,yes
us.v10,.core2,bs_getNextState,12,yes
us.v10,.core2,func_8028A274,124,yes
us.v10,.core2,func_8035A9E0,96,yes
us.v10,.core2,bscroc_bounce_update,32,yes
us.v10,.core2,func_802D9220,228,yes
us.v10,.core2,func_80308EC8,68,yes
us.v10,.core2,func_8034E0FC,36,yes
us.v10,.core2,func_80338370,12,yes
us.v10,.core2,func_802A33D8,44,yes
us.v10,.core2,func_802B3D6C,32,yes
us.v10,.core2,func_8031D3E8,36,yes
us.v10,.core2,func_8031EE48,36,yes
us.v10,.core2,func_802F1804,84,yes
us.v10,.core2,func_8033DC04,12,yes
us.v10,.core2,func_8030AF58,72,yes
us.v10,.core2,func_80303D78,448,yes
us.v10,.core2,func_802E4C0C,108,yes
us.v10,.core2,func_80354670,120,yes
us.v10,.core2,assetcache_get,792,yes
us.v10,.core2,bswalrus_sled_end,40,yes
us.v10,.core2,func_80326C24,12,yes
us.v10,.core2,bsbtrot_jump_end,40,yes
us.v10,.core2,func_8030D90C,312,yes
us.v10,.core2,pitch_update,44,yes
us.v10,.core2,func_802A50D8,32,yes
us.v10,.core2,func_802FBE48,20,yes
us.v10,.core2,func_802FBA78,36,yes
us.v10,.core2,func_802B6EF4,44,yes
us.v10,.core2,func_802FB630,624,yes
us.v10,.core2,func_80355D58,296,yes
us.v10,.core2,func_8034B994,40,yes
us.v10,.core2,func_802964B8,132,yes
us.v10,.core2,gctransition_8030BEA4,56,yes
us.v10,.core2,func_8031F064,36,yes
us.v10,.core2,func_8033831C,28,yes
us.v10,.core2,func_802F1EA4,36,yes
us.v10,.core2,func_8035EEC0,64,yes
us.v10,.core2,func_80359F40,172,yes
us.v10,.core2,func_802FEF48,320,yes
us.v10,.core2,func_8029C22C,216,yes
us.v10,.core2,func_8028E84C,32,yes
us.v10,.core2,func_8035500C,296,yes
us.v10,.core2,func_802EC930,84,yes
us.v10,.core2,func_802925EC,12,yes
us.v10,.core2,func_80334428,8,yes
us.v10,.core2,func_802C779C,552,yes
us.v10,.core2,roll_set,36,yes
us.v10,.core2,func_803163A8,264,yes
us.v10,.core2,func_8028914C,124,yes
us.v10,.core2,func_80304984,72,yes
us.v10,.core2,func_8031D478,36,yes
us.v10,.core2,func_802BA8FC,32,yes
us.v10,.core2,func_8033B020,176,yes
us.v10,.core2,func_8036054C,580,yes
us.v10,.core2,func_802BD51C,244,yes
us.v10,.core2,func_802BC044,200,yes
us.v10,.core2,func_802F8FFC,88,yes
us.v10,.core2,func_8031C608,16,yes
us.v10,.core2,func_802C4360,260,yes
us.v10,.core2,func_8032AA9C,32,yes
us.v10,.core2,func_80350BFC,168,yes
us.v10,.core2,mapSpecificFlags_setAll,36,yes
us.v10,.core2,func_80335140,204,yes
us.v10,.core2,bsblongleg_jump_update,684,yes
us.v10,.core2,func_802D686C,72,yes
us.v10,.core2,func_802F7DE4,112,yes
us.v10,.core2,func_8028D638,20,yes
us.v10,.core2,func_80356714,32,yes
us.v10,.core2,func_802CB6A0,68,yes
us.v10,.core2,func_802906D8,436,yes
us.v10,.core2,func_8035F0E8,80,yes
us.v10,.core2,func_8033FFB8,44,yes
us.v10,.core2,func_802BC2A0,44,yes
us.v10,.core2,func_803311D4,1124,no
us.v10,.core2,func_80341D5C,360,no
us.v10,.core2,func_80322A78,12,yes
us.v10,.core2,func_80298800,80,yes
us.v10,.core2,func_802C2598,320,yes
us.v10,.core2,func_802FA69C,124,yes
us.v10,.core2,can_trot,32,yes
us.v10,.core2,func_802C04B0,72,yes
us.v10,.core2,func_802A48B4,396,yes
us.v10,.core2,func_8031DD44,52,yes
us.v10,.core2,func_802A5AB0,132,yes
us.v10,.core2,func_803465E4,1580,yes
us.v10,.core2,func_8029FB30,284,yes
us.v10,.core2,func_8034B940,40,yes
us.v10,.core2,sfxsource_clearFlag,20,yes
us.v10,.core2,func_802B7E6C,96,yes
us.v10,.core2,func_802BE244,20,yes
us.v10,.core2,func_802C292C,116,yes
us.v10,.core2,func_8031F4E8,56,yes
us.v10,.core2,itemscore_noteScores_getTotal,72,yes
us.v10,.core2,commonParticleType_getUpdateMethod,28,yes
us.v10,.core2,func_8031D358,36,yes
us.v10,.core2,func_8035AA40,76,yes
us.v10,.core2,func_80361A30,128,yes
us.v10,.core2,func_80344720,700,yes
us.v10,.core2,func_802BA214,32,yes
us.v10,.core2,func_8028F7D4,32,yes
us.v10,.core2,cubeList_findNodePropByActorId,620,yes
us.v10,.core2,func_8035EE48,56,yes
us.v10,.core2,func_80352A38,148,yes
us.v10,.core2,func_8028ADB4,60,yes
us.v10,.core2,func_80340748,24,yes
us.v10,.core2,func_803262E4,44,yes
us.v10,.core2,func_802C019C,32,yes
us.v10,.core2,chMumbo_func_802D181C,80,yes
us.v10,.core2,func_8028E964,32,yes
us.v10,.core2,func_80299B58,124,yes
us.v10,.core2,func_802F3CD4,36,yes
us.v10,.core2,func_8031C29C,424,yes
us.v10,.core2,func_80352FFC,104,yes
us.v10,.core2,func_8031D06C,48,yes
us.v10,.core2,func_802A7F4C,32,yes
us.v10,.core2,func_8029622C,144,yes
us.v10,.core2,bscarry_idle_update,72,yes
us.v10,.core2,func_8029BAF0,368,yes
us.v10,.core2,chBeeSwarm_802CF434,228,yes
us.v10,.core2,func_80290B40,12,yes
us.v10,.core2,bscroc_bounce_init,32,yes
us.v10,.core2,func_80289EF8,24,yes
us.v10,.core2,func_802BD3A8,36,yes
us.v10,.core2,func_8030C740,60,yes
us.v10,.core2,__chwhipcrack_setState,228,yes
us.v10,.core2,_strIToA,304,yes
us.v10,.core2,func_8034E25C,8,yes
us.v10,.core2,func_802915D8,12,yes
us.v10,.core2,bsbee_inSet,180,yes
us.v10,.core2,func_8031E6F8,36,yes
us.v10,.core2,func_8029E2E0,52,yes
us.v10,.core2,func_80333270,96,yes
us.v10,.core2,_levelSpecificFlags_calcCRC2,164,yes
us.v10,.core2,func_8033EFB0,68,yes
us.v10,.core2,_savedata_verify,96,yes
us.v10,.core2,func_8031F2F0,36,yes
us.v10,.core2,func_8029C834,20,yes
us.v10,.core2,func_802F8358,84,yes
us.v10,.core2,func_80294790,52,yes
us.v10,.core2,player_getPosition,32,yes
us.v10,.core2,func_8034A85C,96,yes
us.v10,.core2,func_80296CC0,40,yes
us.v10,.core2,func_802F2D8C,308,yes
us.v10,.core2,func_802BF0E0,76,yes
us.v10,.core2,func_80363310,32,yes
us.v10,.core2,level_get_main_exit,76,yes
us.v10,.core2,func_802AE4E0,184,yes
us.v10,.core2,func_8030AD00,72,yes
us.v10,.core2,func_8030ABA4,340,yes
us.v10,.core2,func_8028BC20,64,yes
us.v10,.core2,func_80324700,112,yes
us.v10,.core2,strcpyToTok,68,yes
us.v10,.core2,func_802EA5E4,52,yes
us.v10,.core2,func_80289E74,40,yes
us.v10,.core2,func_8032D80C,228,yes
us.v10,.core2,func_8028FCE8,72,yes
us.v10,.core2,bscroc_eat_bad_end,32,yes
us.v10,.core2,func_80334910,528,yes
us.v10,.core2,func_802F4B58,228,yes
us.v10,.core2,func_80359A40,224,yes
us.v10,.core2,_gctranstion_8030B400,76,yes
us.v10,.core2,func_80354C18,432,yes
us.v10,.core2,func_8028F12C,36,yes
us.v10,.core2,func_802B0CD8,68,yes
us.v10,.core2,func_8029A900,12,yes
us.v10,.core2,func_802981A4,60,yes
us.v10,.core2,func_80335684,8,yes
us.v10,.core2,func_802D7420,60,yes
us.v10,.core2,func_802AB750,56,yes
us.v10,.core2,func_802B6F9C,12,yes
us.v10,.core2,func_80294DD8,124,yes
us.v10,.core2,func_8035A3F8,412,yes
us.v10,.core2,func_802CC2A0,160,yes
us.v10,.core2,func_8031FC40,512,no
us.v10,.core2,chOverlayPressStart_func_802DCDC0,64,yes
us.v10,.core2,ability_unlock,32,yes
us.v10,.core2,func_8030C7E8,16,yes
us.v10,.core2,func_80298760,84,yes
us.v10,.core2,func_8028F710,40,yes
us.v10,.core2,func_80296590,120,yes
us.v10,.core2,func_80343694,588,yes
us.v10,.core2,func_8035FBA8,120,yes
us.v10,.core2,func_80297CA8,36,yes
us.v10,.core2,func_80297A7C,12,yes
us.v10,.core2,func_8033A5B8,184,yes
us.v10,.core2,func_80330FF4,356,yes
us.v10,.core2,func_802B40D0,384,yes
us.v10,.core2,func_802BB434,164,yes
us.v10,.core2,func_80307948,856,no
us.v10,.core2,animctrl_getAnimPtr,8,yes
us.v10,.core2,func_8033F3E8,496,no
us.v10,.core2,func_8030C27C,88,yes
us.v10,.core2,func_802949C8,12,yes
us.v10,.core2,func_8032C99C,36,yes
us.v10,.core2,func_802B2FFC,32,yes
us.v10,.core2,miscflag_toggle,48,yes
us.v10,.core2,func_80322ACC,56,yes
us.v10,.core2,func_8029DFF8,96,yes
us.v10,.core2,func_80361D3C,64,yes
us.v10,.core2,func_8031FBF8,72,yes
us.v10,.core2,func_802C0394,40,yes
us.v10,.core2,func_802BA530,32,yes
us.v10,.core2,func_8028801C,16,yes
us.v10,.core2,timedFuncQueue_update,180,yes
us.v10,.core2,subaddie_playerIsWithinCylinder,32,yes
us.v10,.core2,func_802E1010,64,yes
us.v10,.core2,mapSavestate_defrag_all,88,yes
us.v10,.core2,bsBeeFly_inSet,12,yes
us.v10,.core2,func_80328C64,68,yes
us.v10,.core2,func_8034A348,60,yes
us.v10,.core2,func_802955A4,24,yes
us.v10,.core2,func_803334B0,324,yes
us.v10,.core2,fxegg_head_destroy,8,yes
us.v10,.core2,func_8029BED4,44,yes
us.v10,.core2,func_8029B504,96,yes
us.v10,.core2,func_80351A1C,180,yes
us.v10,.core2,func_802E26A4,164,yes
us.v10,.core2,sfxsource_initAll,72,yes
us.v10,.core2,func_8031F57C,36,yes
us.v10,.core2,func_802E08F0,124,yes
us.v10,.core2,func_802BA2F4,164,yes
us.v10,.core2,func_80345D30,372,yes
us.v10,.core2,func_802946FC,48,yes
us.v10,.core2,func_8032C850,332,yes
us.v10,.core2,func_8033A510,108,yes
us.v10,.core2,player_isInVerticalRange,116,yes
us.v10,.core2,timedFunc_set_3,72,yes
us.v10,.core2,func_8030C2D4,104,yes
us.v10,.core2,func_8032DECC,20,yes
us.v10,.core2,miscflag_clearAll,64,yes
us.v10,.core2,gcpausemenu_80311B44,88,yes
us.v10,.core2,func_802DBCE0,444,yes
us.v10,.core2,fxjinjoscore_update,904,yes
us.v10,.core2,func_80299E00,72,yes
us.v10,.core2,func_80288F78,48,yes
us.v10,.core2,func_802962BC,328,yes
us.v10,.core2,func_80290F14,296,yes
us.v10,.core2,bswalrus_sled_drone_update,32,yes
us.v10,.core2,func_802EE2E8,108,yes
us.v10,.core2,vtxList_recolor,148,yes
us.v10,.core2,func_802DC604,68,yes
us.v10,.core2,func_802D9658,64,yes
us.v10,.core2,func_802FB5B4,20,yes
us.v10,.core2,func_8029E554,68,yes
us.v10,.core2,bspumpkin_drone_update,32,yes
us.v10,.core2,func_802A339C,60,yes
us.v10,.core2,func_8034B9E4,60,yes
us.v10,.core2,func_80298890,76,yes
us.v10,.core2,func_80304CAC,88,yes
us.v10,.core2,bsList_getInterruptMethod,20,yes
us.v10,.core2,func_80301348,932,yes
us.v10,.core2,func_802A846C,384,yes
us.v10,.core2,func_802A4D10,32,yes
us.v10,.core2,func_80322B3C,12,yes
us.v10,.core2,animctrl_getDuration,8,yes
us.v10,.core2,func_802BAF40,64,yes
us.v10,.core2,func_80341EC4,44,yes
us.v10,.core2,func_8031D0C0,92,yes
us.v10,.core2,func_8030E1C4,60,yes
us.v10,.core2,chjiggy_getJiggyId,8,yes
us.v10,.core2,func_802C8C5C,608,yes
us.v10,.core2,func_802E0F60,100,yes
us.v10,.core2,func_80326310,20,yes
us.v10,.core2,func_8030C8DC,24,yes
us.v10,.core2,func_802A5374,144,yes
us.v10,.core2,func_802A7A54,92,yes
us.v10,.core2,itemscore_timeScores_fromSaveData,336,yes
us.v10,.core2,func_8028DFF0,112,yes
us.v10,.core2,func_80296C30,96,yes
us.v10,.core2,func_80292658,104,yes
us.v10,.core2,func_802E0FC4,76,yes
us.v10,.core2,func_80291670,20,yes
us.v10,.core2,chBottlesBonus_func_802DEAF8,32,yes
us.v10,.core2,func_80334B20,672,yes
us.v10,.core2,func_8031CD44,228,yes
us.v10,.core2,func_802D0500,160,yes
us.v10,.core2,func_802BA1E0,52,yes
us.v10,.core2,func_80335560,152,yes
us.v10,.core2,chBeeSwarm_802CF1C8,620,yes
us.v10,.core2,func_8033DC9C,104,yes
us.v10,.core2,func_8034C2C4,128,yes
us.v10,.core2,chtrainers_draw,88,yes
us.v10,.core2,func_803329AC,140,yes
us.v10,.core2,levelSpecificFlags_getSet,56,yes
us.v10,.core2,bs_updateState,60,yes
us.v10,.core2,func_802F35B4,36,yes
us.v10,.core2,bssled_update,52,yes
us.v10,.core2,player_getActiveHitbox,32,yes
us.v10,.core2,func_802D3CC8,32,yes
us.v10,.core2,func_802BC5CC,112,yes
us.v10,.core2,func_802FC5C8,20,yes
us.v10,.core2,func_8032AEB4,224,yes
us.v10,.core2,func_8035C8C8,44,yes
us.v10,.core2,model_getTextureList,12,yes
us.v10,.core2,func_80360044,236,yes
us.v10,.core2,func_8031DA18,36,yes
us.v10,.core2,func_8031D598,36,yes
us.v10,.core2,func_8031CC8C,148,yes
us.v10,.core2,func_8028F050,32,yes
us.v10,.core2,func_802DC650,44,yes
us.v10,.core2,func_8034CA80,220,yes
us.v10,.core2,bscroc_inSet,176,yes
us.v10,.core2,chShrapnel_emitExplosion,352,yes
us.v10,.core2,func_803465BC,32,yes
us.v10,.core2,func_8029CCC4,220,yes
us.v10,.core2,func_802912D0,88,yes
us.v10,.core2,gcparade_free,8,yes
us.v10,.core2,func_80303F6C,16,yes
us.v10,.core2,func_80344E7C,68,yes
us.v10,.core2,func_80339124,128,yes
us.v10,.core2,func_8035D3D8,184,yes
us.v10,.core2,func_802EC394,180,yes
us.v10,.core2,func_802C189C,20,yes
us.v10,.core2,func_8033B268,60,yes
us.v10,.core2,func_802DA9A0,116,yes
us.v10,.core2,func_8028B120,8,yes
us.v10,.core2,bsstand_update,1320,yes
us.v10,.core2,func_8028F918,52,yes
us.v10,.core2,func_802FAFD4,20,yes
us.v10,.core2,func_8029D194,156,yes
us.v10,.core2,func_802EFFA8,28,yes
us.v10,.core2,bscarry_interrupt,220,yes
us.v10,.core2,bsclimb_move_update,520,yes
us.v10,.core2,func_802F4924,40,yes
us.v10,.core2,func_802C937C,32,yes
us.v10,.core2,func_8031068C,24,yes
us.v10,.core2,func_8029D0D8,124,yes
us.v10,.core2,func_802BADDC,68,yes
us.v10,.core2,func_80289DDC,36,yes
us.v10,.core2,func_80309D58,100,yes
us.v10,.core2,func_802DA560,212,yes
us.v10,.core2,modelRender_defrag,56,yes
us.v10,.core2,func_802D5000,88,yes
us.v10,.core2,chShrapnel_func_802D0A00,56,yes
us.v10,.core2,func_802BF1CC,8,yes
us.v10,.core2,func_8031EF44,36,yes
us.v10,.core2,func_80333388,84,yes
us.v10,.core2,func_8029DFC8,12,yes
us.v10,.core2,func_8029ADA8,36,yes
us.v10,.core2,bsbfly_bombHitboxActive,12,yes
us.v10,.core2,func_802BA6B0,36,yes
us.v10,.core2,func_802D9D60,1848,yes
us.v10,.core2,func_80349AD0,76,yes
us.v10,.core2,func_80323240,108,yes
us.v10,.core2,func_80299CC4,12,yes
us.v10,.core2,func_8029B11C,88,yes
us.v10,.core2,func_8031F1CC,36,yes
us.v10,.core2,func_80305290,180,yes
us.v10,.core2,func_8034C448,132,yes
us.v10,.core2,func_8031E500,36,yes
us.v10,.core2,func_8030EBC8,88,yes
us.v10,.core2,bswalrus_sled_init,112,yes
us.v10,.core2,func_802F48B4,8,yes
us.v10,.core2,func_80352CA0,84,yes
us.v10,.core2,func_80341FB0,136,yes
us.v10,.core2,bswalk_init,284,yes
us.v10,.core2,func_8034B2B0,140,yes
us.v10,.core2,func_8032FFD4,24,yes
us.v10,.core2,bswalrus_sled_jump_init,316,yes
us.v10,.core2,func_80297C04,68,yes
us.v10,.core2,func_802F1858,44,yes
us.v10,.core2,func_802BA414,12,yes
us.v10,.core2,randf,364,yes
us.v10,.core2,func_80306390,24,yes
us.v10,.core2,func_802CB1A4,136,yes
us.v10,.core2,func_8028B2E8,80,yes
us.v10,.core2,func_8029E090,52,yes
us.v10,.core2,func_802B1928,300,yes
us.v10,.core2,func_802F7EB0,568,yes
us.v10,.core2,func_8032358C,604,yes
us.v10,.core2,func_80345250,36,yes
us.v10,.core2,func_8029A890,32,yes
us.v10,.core2,eggShatter_update,36,yes
us.v10,.core2,chBottlesBonusCursor_func_802DF928,116,yes
us.v10,.core2,func_8033BDAC,540,yes
us.v10,.core2,spawnableActorList_addIfMapVisited,108,yes
us.v10,.core2,func_8033EF7C,8,yes
us.v10,.core2,func_802C5A3C,12,yes
us.v10,.core2,bsjig_setJiggyMarkerPtr,12,yes
us.v10,.core2,func_80315300,116,yes
us.v10,.core2,bsblongleg_jump_end,40,yes
us.v10,.core2,climbGetRadius,12,yes
us.v10,.core2,func_802EAB34,552,yes
us.v10,.core2,func_802F8BE0,176,yes
us.v10,.core2,func_80305BD4,92,yes
us.v10,.core2,func_802C0B70,236,yes
us.v10,.core2,func_8029E3C0,32,yes
us.v10,.core2,func_802C7568,56,yes
us.v10,.core2,func_803283BC,24,yes
us.v10,.core2,func_8030E6D4,48,yes
us.v10,.core2,bsbtrot_exit_end,32,yes
us.v10,.core2,jiggyscore_setCollected,148,yes
us.v10,.core2,func_802BB318,52,yes
us.v10,.core2,func_802F38F0,136,yes
us.v10,.core2,bsant_ow_update,32,yes
us.v10,.core2,func_802B24D4,172,yes
us.v10,.core2,func_8034A8BC,68,yes
us.v10,.core2,sfxInstruments_init,252,yes
us.v10,.core2,func_802EA748,16,yes
us.v10,.core2,func_80344EC0,36,yes
us.v10,.core2,func_802E07E0,272,yes
us.v10,.core2,func_802C6240,2912,yes
us.v10,.core2,func_8035B2C4,240,yes
us.v10,.core2,func_8034A9D0,160,yes
us.v10,.core2,func_802DC430,44,yes
us.v10,.core2,vector_popBack_n,28,yes
us.v10,.core2,func_80335A24,80,yes
us.v10,.core2,func_80304ED0,244,yes
us.v10,.core2,func_802C1AD0,8,yes
us.v10,.core2,func_8029D5A4,200,yes
us.v10,.core2,func_802AEDE8,96,yes
us.v10,.core2,eggShatter_free,36,yes
us.v10,.core2,snacker_reset,12,yes
us.v10,.core2,animctrl_isContiguous,20,yes
us.v10,.core2,vector_remove,112,yes
us.v10,.core2,func_8036288C,148,yes
us.v10,.core2,func_802FB020,180,yes
us.v10,.core2,func_80347B80,220,yes
us.v10,.core2,func_8034C9B0,36,yes
us.v10,.core2,gcpausemenu_getLevelHoneycombScore,88,yes
us.v10,.core2,func_8029CFF8,36,yes
us.v10,.core2,func_802F1934,212,yes
us.v10,.core2,func_80343E20,224,yes
us.v10,.core2,func_8028F25C,36,yes
us.v10,.core2,func_802DAE40,236,yes
us.v10,.core2,func_802EF3A8,76,yes
us.v10,.core2,func_80297744,352,yes
us.v10,.core2,gcpausemenu_getNextPage,184,yes
us.v10,.core2,func_8028FCBC,12,yes
us.v10,.core2,func_802987D4,16,yes
us.v10,.core2,func_8032E49C,268,yes
us.v10,.core2,func_8033A084,44,yes
us.v10,.core2,func_802C7670,32,yes
us.v10,.core2,func_8029E058,12,yes
us.v10,.core2,bsbtrot_stand_end,32,yes
us.v10,.core2,func_802FB458,276,yes
us.v10,.core2,func_80350E90,236,yes
us.v10,.core2,func_8031DD10,52,yes
us.v10,.core2,gcpausemenu_init,492,yes
us.v10,.core2,func_8028F098,60,yes
us.v10,.core2,func_80330FBC,8,yes
us.v10,.core2,func_80323140,48,yes
us.v10,.core2,bswalrus_walk_init,112,yes
us.v10,.core2,func_8028E7EC,32,yes
us.v10,.core2,func_80288070,80,yes
us.v10,.core2,func_8032DF04,12,yes
us.v10,.core2,func_8031EED8,36,yes
us.v10,.core2,func_802B6D00,324,yes
us.v10,.core2,func_802A51D0,56,yes
us.v10,.core2,func_803354B4,20,yes
us.v10,.core2,func_8033B788,16,yes
us.v10,.core2,func_80311604,76,yes
us.v10,.core2,func_802C9E70,852,yes
us.v10,.core2,func_802C8F70,12,yes
us.v10,.core2,marker_getActorAndRotation,64,yes
us.v10,.core2,func_803438E0,1136,yes
us.v10,.core2,func_803506DC,152,yes
us.v10,.core2,particleEmitter_setParticleAccelerationRange,56,yes
us.v10,.core2,func_802B24AC,40,yes
us.v10,.core2,func_80333D48,856,yes
us.v10,.core2,func_803327A8,44,yes
us.v10,.core2,func_802EE6CC,612,yes
us.v10,.core2,func_802C0190,12,yes
us.v10,.core2,func_8029B174,348,yes
us.v10,.core2,bssplat_init,280,yes
us.v10,.core2,item_empty,44,yes
us.v10,.core2,func_8034A174,64,yes
us.v10,.core2,__marker_draw,416,yes
us.v10,.core2,func_8031ECBC,36,yes
us.v10,.core2,func_80288B14,32,yes
us.v10,.core2,func_8030C7D0,24,yes
us.v10,.core2,func_802DA498,200,yes
us.v10,.core2,func_802931DC,24,yes
us.v10,.core2,func_802EB458,1096,yes
us.v10,.core2,func_8028FBD4,96,yes
us.v10,.core2,func_802B5480,184,yes
us.v10,.core2,func_80321C34,80,yes
us.v10,.core2,func_802B6130,176,yes
us.v10,.core2,func_802EDCDC,36,yes
us.v10,.core2,func_80318DA0,240,yes
us.v10,.core2,func_80331F1C,56,yes
us.v10,.core2,func_8031E2E0,40,yes
us.v10,.core2,func_8029A90C,12,yes
us.v10,.core2,sfxsource_setSampleRate,72,yes
us.v10,.core2,sfx_randf2,52,yes
us.v10,.core2,func_8035FAE0,104,yes
us.v10,.core2,func_803255FC,356,yes
us.v10,.core2,func_80309794,12,yes
us.v10,.core2,func_8035611C,460,yes
us.v10,.core2,func_8028B394,32,yes
us.v10,.core2,func_80322D30,8,yes
us.v10,.core2,func_80315200,196,yes
us.v10,.core2,func_802E75D0,224,yes
us.v10,.core2,func_80290638,36,yes
us.v10,.core2,func_802D8BE4,52,yes
us.v10,.core2,func_80287F10,64,yes
us.v10,.core2,func_802A7CA8,204,yes
us.v10,.core2,func_80294598,120,yes
us.v10,.core2,func_8030E8B4,212,yes
us.v10,.core2,func_802BB22C,68,yes
us.v10,.core2,func_80351538,180,yes
us.v10,.core2,func_8032E7E8,572,yes
us.v10,.core2,func_8033B61C,48,yes
us.v10,.core2,func_80344138,748,yes
us.v10,.core2,func_802B963C,304,yes
us.v10,.core2,func_8031842C,16,yes
us.v10,.core2,chBottlesBonusCursor_func_802DF460,128,yes
us.v10,.core2,func_802AEEF4,188,yes
us.v10,.core2,func_8031B62C,12,yes
us.v10,.core2,func_8031BBA0,340,yes
us.v10,.core2,func_80347C80,72,yes
us.v10,.core2,func_80333B28,80,yes
us.v10,.core2,func_8029AF68,344,yes
us.v10,.core2,gcparade_8031B4CC,40,yes
us.v10,.core2,_bsBeeFly_updatePitch,136,yes
us.v10,.core2,__spawnjiggy,40,yes
us.v10,.core2,func_80294A64,40,yes
us.v10,.core2,func_8031F3C8,36,yes
us.v10,.core2,func_803464F8,196,yes
us.v10,.core2,func_8033D1EC,80,yes
us.v10,.core2,func_802E4D8C,200,yes
us.v10,.core2,bswalrus_die_end,80,yes
us.v10,.core2,func_8029858C,92,yes
us.v10,.core2,func_8034E1A4,176,yes
us.v10,.core2,fxcommon3score_free,92,yes
us.v10,.core2,func_80322B78,32,yes
us.v10,.core2,can_claw,32,yes
us.v10,.core2,func_802AEC08,32,yes
us.v10,.core2,func_80321918,12,yes
us.v10,.core2,func_8033BD8C,32,yes
us.v10,.core2,func_80292EA4,56,yes
us.v10,.core2,func_802F066C,364,yes
us.v10,.core2,gcpausemenu_levelToMenuPage,104,yes
us.v10,.core2,func_8029C0D0,348,yes
us.v10,.core2,func_8030A850,540,no
us.v10,.core2,assetSection_getCount,20,yes
us.v10,.core2,func_803064C0,116,yes
us.v10,.core2,func_80322CE0,12,yes
us.v10,.core2,func_8030EA54,88,yes
us.v10,.core2,func_8034B190,72,yes
us.v10,.core2,func_802B488C,268,yes
us.v10,.core2,func_8033567C,8,yes
us.v10,.core2,bsant_jump_init,316,yes
us.v10,.core2,func_802CB140,100,yes
us.v10,.core2,func_802949A4,36,yes
us.v10,.core2,func_8028802C,8,yes
us.v10,.core2,func_80297FDC,140,yes
us.v10,.core2,func_80356C50,124,yes
us.v10,.core2,func_802BC280,32,yes
us.v10,.core2,func_8034E088,116,yes
us.v10,.core2,func_802DAA14,392,yes
us.v10,.core2,func_8030E540,32,yes
us.v10,.core2,func_802E4D5C,48,yes
us.v10,.core2,bsant_ow_end,32,yes
us.v10,.core2,func_802FC580,36,yes
us.v10,.core2,chShrapnel_spawnExplodeActor,48,yes
us.v10,.core2,bscroc_drone_update,40,yes
us.v10,.core2,func_8032B3A0,316,yes
us.v10,.core2,should_poop_egg,60,yes
us.v10,.core2,func_8028F45C,52,yes
us.v10,.core2,func_802D48B8,56,yes
us.v10,.core2,func_802A117C,40,yes
us.v10,.core2,strToUpper,68,yes
us.v10,.core2,func_80294BDC,508,yes
us.v10,.core2,func_8028F030,32,yes
us.v10,.core2,mapModel_opa_draw,1108,yes
us.v10,.core2,func_80360790,108,yes
us.v10,.core2,func_802BFED0,76,yes
us.v10,.core2,chShrapnel_func_802D0A38,128,yes
us.v10,.core2,modelRender_setDepthMode,12,yes
us.v10,.core2,func_8028E668,60,yes
us.v10,.core2,func_80295914,376,yes
us.v10,.core2,func_802CA790,44,yes
us.v10,.core2,func_8033301C,164,yes
us.v10,.core2,func_802F7A2C,356,yes
us.v10,.core2,func_803016F0,100,yes
us.v10,.core2,func_802A872C,32,yes
us.v10,.core2,bsbwhirl_exit_end,32,yes
us.v10,.core2,func_803080C8,348,yes
us.v10,.core2,func_802958A0,116,yes
us.v10,.core2,chOverlayNoController_update,164,yes
us.v10,.core2,timed_playSfx,80,yes
us.v10,.core2,func_8033B180,60,yes
us.v10,.core2,anim_getDuration,8,yes
us.v10,.core2,func_8035B444,88,yes
us.v10,.core2,func_8031E404,36,yes
us.v10,.core2,func_802B9980,300,yes
us.v10,.core2,func_802A7F6C,300,yes
us.v10,.core2,func_802B360C,464,yes
us.v10,.core2,func_802A762C,72,yes
us.v10,.core2,func_8028F5F8,40,yes
us.v10,.core2,func_802E4170,164,yes
us.v10,.core2,gcpausemenu_getMaxPage,12,yes
us.v10,.core2,func_80297C78,48,yes
us.v10,.core2,func_8029AEE4,56,yes
us.v10,.core2,subaddie_playerIsWithinAsymmetricCylinder,144,yes
us.v10,.core2,func_8033A450,12,yes
us.v10,.core2,func_8031B990,32,yes
us.v10,.core2,func_80298850,44,yes
us.v10,.core2,func_8035F048,160,yes
